MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
fffd2247097f9d8b7bec3c4430ab0989,win8defender,1.1.15200.1,4.18.1807.18075,1.275.263.0,0,7,0,,53447,1,1,1,29,130963,27,35,171,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,117,RequireAdmin,0,1,Notebook,Windows.Desktop,2206,228576,2,5,3428,,476940,HDD,459865,0,6144,Notebook,,,,Mobile,,,10.0.16299.371,amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,26,119,FullAuto,0,OFFLINE,Retail,,0,Retail,,554,33147,1,,0,0,0,,,,1
fffd237e48e8006082ca775234f9eb91,win8defender,1.1.15100.1,4.18.1806.18062,1.273.461.0,0,7,0,,7945,2,1,1,171,124736,,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Education,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2668,171152,2,5,1985,,238475,HDD,98990,0,2048,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,Education,EDUCATION,UUPUpgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,26318,0,,0,0,0,0,0,3,0
fffd23ae162e8d95859b9634c1703a45,win8defender,1.1.15100.1,4.18.1806.18062,1.273.440.0,0,7,0,,23657,2,1,1,7,164633,,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,1,1,Convertible,Windows.Desktop,2102,248446,4,5,2660,,122104,SSD,120842,0,8192,Notebook,13.3,1920,1080,Mobile,lion,0,10.0.16299.461,amd64,rs3_release_svc_escrow,16299,461,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33015,1,0,0,0,0,0,0,3,1
fffd26c76e5ac429c45424559e98d041,win8defender,1.1.15100.1,4.18.1807.18075,1.273.927.0,0,7,0,,53447,1,1,1,195,10222,27,258,75,windows10,x86,10.0.0.0,16299,768,rs3,16299.15.x86fre.rs3_release.170928-1534,Home,1,0,,0,117,RequireAdmin,1,1,SmallTablet,Windows.Desktop,4915,317708,4,5,1850,,14910,SSD,14230,0,1024,Desktop,8,1280,800,Slate,lion,14,10.0.16299.522,x86,rs3_release,16299,522,Core,CORE,UUPUpgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,0,142,12536,0,0,0,1,0,1,0,1,0
fffd27334a5610f415af06bcb209d0e0,win8defender,1.1.15200.1,4.12.16299.15,1.275.674.0,0,7,0,,7945,2,1,1,60,2458,,240,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,229888,2,5,1984,,476940,HDD,458034,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,9,34,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33086,1,,0,0,0,0,0,15,0
fffd294820c7a6e4f17f92221e77959f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.516.0,0,7,0,,53447,1,1,1,160,159247,27,204,170,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,1980,261902,4,1,1155,,122104,UNKNOWN,120344,0,8192,Desktop,19,1280,1024,Desktop,,4294967295,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Reset,25,115,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,168,35043,0,,0,0,0,0,0,3,0
fffd2a28f40e7eb4a1049355a74b306c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1442.0,0,7,0,,53447,1,1,1,205,86054,,274,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,525,257661,8,5,2880,,238475,SSD,236558,0,6144,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,Reset,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,42166,1,,0,0,0,0,1,3,1
fffd2ebcf09ac5cd3e2a9ebae96a6051,mse,1.1.15100.1,4.10.209.0,1.273.1505.0,0,7,0,,2063,2,2,0,60,115194,18,240,233,windows7,x86,6.1.1.0,7601,256,windows7,7601.24168.x86fre.win7sp1_ldr.180608-0600,Pro,1,0,,0,334,,,1,Notebook,Windows.Desktop,4730,312006,2,1,434,,476940,Unspecified,476138,0,4096,Notebook,15.5,1366,768,Mobile,,,10.0.10586.318,x86,th2_release,10586,318,Professional,PROFESSIONAL,Update,9,34,FullAuto,0,IS_GENUINE,Retail,,,Retail,,556,7145,0,,0,0,0,0,0,15,1
fffd2fe7cd3a724b6bb676942a1cd83a,win8defender,1.1.15100.1,4.13.17134.1,1.273.665.0,0,7,0,,53447,1,1,1,91,119522,27,125,113,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Notebook,Windows.Desktop,1443,256779,4,5,2257,,476940,HDD,119451,0,4096,Portable,15.5,1366,768,Mobile,,0,10.0.17134.1,amd64,rs4_release,17134,1,Professional,PROFESSIONAL,IBSClean,15,58,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Unknown,,355,20050,0,,0,0,0,0,1,11,1
fffd30338166637cddcb732efe50c201,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1609.0,0,7,0,,53447,1,1,1,95,164415,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,525,276289,4,5,3063,,953869,HDD,102912,0,12288,Notebook,15.5,1920,1080,Mobile,,158,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,105,53344,0,,0,0,0,0,0,11,0
fffd32dc2d5c8ca77ee4203b203d3863,win8defender,1.1.15100.1,4.18.1806.18062,1.273.557.0,0,7,0,,53447,1,1,1,44,16668,27,240,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,525,331054,2,5,2097,,476940,HDD,475863,0,4096,Notebook,13.9,1366,768,Mobile,,16,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69288,1,,0,0,0,0,0,10,1
fffd33b3b470892956463382796498e0,win8defender,1.1.15200.1,4.18.1807.18075,1.275.901.0,0,7,0,,47238,2,1,1,142,110910,27,157,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189394,4,5,2640,,953869,HDD,934854,1,4096,Notebook,13.9,1366,768,Mobile,lion,0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,556,63529,1,0,0,0,0,0,0,1,1
fffd348c5318fa174b035b9671a4d592,win8defender,1.1.15100.1,4.18.1806.18062,1.273.461.0,0,7,0,,53447,1,1,1,51,15363,27,98,103,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,229993,4,1,682,,953869,HDD,952343,0,8192,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,5,26,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33111,0,,0,0,0,0,0,6,1
fffd36499fbd782cd51898aecdf1e17f,win8defender,1.1.14800.3,4.9.10586.0,1.267.1524.0,0,7,0,,7945,2,1,1,36,72200,27,89,88,windows10,x64,10.0.0.0,10586,256,th2,10586.3.amd64fre.th2_release_sec.151104-1948,Pro,1,0,,0,71,RequireAdmin,1,1,Notebook,Windows.Desktop,585,190016,2,5,2047,,476940,HDD,99472,0,2048,Laptop,14,1366,768,Mobile,lion,0,10.0.10586.3,amd64,th2_release,10586,3,Professional,PROFESSIONAL,IBSClean,,49,UNKNOWN,0,IS_GENUINE,Retail,0,0,Retail,0,807,63408,0,0,0,0,0,0,0,11,0
fffd393dce98d49361fc1bce52c9cf93,win8defender,1.1.15200.1,4.18.1807.18075,1.275.974.0,0,7,0,,49480,2,1,1,68,107672,27,276,74,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,PCOther,Windows.Desktop,2668,171222,4,5,1848,,29824,SSD,28546,0,2048,Notebook,12.9,1366,768,Slate,lion,58,10.0.17134.165,x86,rs4_release,17134,165,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,31700,1,0,0,0,0,1,0,12,0
fffd3b4dc6eba6b1a4ada11b2d901c42,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1644.0,0,7,0,,53447,1,1,1,141,163380,27,167,227,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,585,190016,2,5,3420,,476940,HDD,461659,0,4096,Laptop,72.3,1920,1080,Mobile,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,CleanPCRefresh,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,807,64534,1,,0,0,0,0,0,10,1
fffd3c8897ad5522ddf1f2f1b074fbf4,win8defender,1.1.15200.1,4.18.1807.18075,1.275.938.0,0,7,0,,53447,1,1,1,66,27547,27,89,88,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,247520,4,5,2461,,715404,HDD,714379,0,4096,Notebook,17.2,1600,900,Mobile,lion,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,14,49,Notify,0,IS_GENUINE,Retail,,0,Retail,0,500,33122,0,0,0,0,0,0,0,5,1
fffd3d20556d36da4c30942f014ceddc,win8defender,1.1.15100.1,4.18.1806.18062,1.273.512.0,0,7,0,,53447,1,1,1,60,10653,27,240,233,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,ExistsNotSet,1,1,Desktop,Windows.Desktop,1980,228127,4,5,2604,,953869,HDD,952901,0,8192,Desktop,27,1920,1080,Desktop,,4294967295,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,35043,0,,0,0,0,0,1,15,1
fffd3d93e93d0036ac5653fc63244f60,win8defender,1.1.15100.1,4.12.17007.18022,1.273.1420.0,0,7,0,,40431,2,1,1,41,32616,27,52,217,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,2206,238219,4,1,39,,953869,HDD,953253,1,8192,Notebook,18.5,1360,768,Mobile,,4294967295,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,10,35,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33094,1,,0,0,0,0,1,10,0
fffd3ee489581ea8574ffab8e8473e40,win8defender,1.1.15100.1,4.18.1806.18062,1.273.356.0,0,7,0,,7945,2,1,1,19,83334,27,89,81,windows10,x64,10.0.0.0,14393,768,rs1,14393.1794.amd64fre.rs1_release.171008-1615,Home,1,0,,0,96,RequireAdmin,1,1,Notebook,Windows.Desktop,4490,307355,2,5,3427,,476940,HDD,456603,0,4096,Notebook,17.2,1600,900,Mobile,lion,0,10.0.14393.1884,amd64,rs1_release,14393,1884,Core,CORE,Update,14,49,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,556,57112,0,0,0,0,0,0,0,15,0
fffd4377734ac22fcdef4c1f93434255,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1568.0,0,7,0,,7945,2,1,1,59,22656,,77,7,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,248045,4,5,2289,,476940,HDD,49900,0,4096,Notebook,15.5,1366,768,Mobile,#,0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33194,0,0,0,0,0,0,0,11,1
fffd43ea3e521bdc27280c315bf5e91c,win8defender,1.1.14800.3,4.14.17639.18041,1.267.1212.0,0,7,0,,53447,1,1,1,208,95362,27,240,233,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,RequireAdmin,1,1,Desktop,Windows.Desktop,4909,317701,2,5,3515,,238475,UNKNOWN,237505,0,2048,Desktop,13.3,1024,768,Desktop,#,4294967295,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,9,34,UNKNOWN,0,INVALID_LICENSE,Retail,0,0,Retail,0,142,53026,0,0,0,0,0,0,0,10,0
fffd451561e643c78edd81b79adbeca0,win8defender,1.1.15100.1,4.10.209.0,1.273.1516.0,0,,0,,53447,1,1,1,60,97600,27,240,233,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19067.amd64fre.winblue_ltsb_escrow.180619-2033,Home,1,0,,0,333,ExistsNotSet,1,1,Desktop,Windows.Desktop,3799,340407,4,1,680,,476940,HDD,229940,0,4096,Desktop,21.7,1600,900,Desktop,,,10.0.10586.318,amd64,th2_release,10586,318,Core,CORE,Update,9,34,FullAuto,0,IS_GENUINE,Retail,,,Retail,,142,52838,1,,0,0,0,0,0,15,1
fffd4808d46ca2e93294444579eba522,win8defender,1.1.15100.1,4.12.17007.18022,1.273.493.0,0,7,0,,53447,1,1,1,93,36825,,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,,1,1,Notebook,Windows.Desktop,2206,242491,4,5,2321,,476940,HDD,99451,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.334,amd64,rs3_release,16299,334,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33000,0,,0,0,0,0,0,8,1
fffd4a2b509c0d39a774bce600fade47,win8defender,1.1.15100.1,4.18.1807.18075,1.273.642.0,0,7,0,,47238,2,1,1,3,69164,27,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Convertible,Windows.Desktop,2668,172140,4,5,3415,,476940,HDD,450063,0,4096,Convertible,13.9,1366,768,Mobile,,0,10.0.17134.167,amd64,rs4_release,17134,167,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Unknown,,628,12249,1,,0,1,1,0,0,6,0
fffd4b1dd0c828ed020a3bf29224a32b,win8defender,1.1.15100.1,4.16.17656.18052,1.273.1379.0,0,7,0,,27027,2,1,1,141,56198,27,167,227,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,239730,4,5,3026,,953869,HDD,932241,0,16384,Notebook,13.9,1366,768,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,10,35,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,486,48624,1,,0,0,0,0,0,10,0
fffd4b58dfec8b120ea8a4aa83b866dc,win8defender,1.1.13504.0,4.11.15063.447,1.237.0.0,0,7,0,,55336,2,1,1,205,71550,,274,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,105,,1,1,Notebook,Windows.Desktop,585,189227,4,5,2697,,953869,HDD,952727,0,12288,Notebook,15.5,1920,1080,Mobile,,0,10.0.15063.483,amd64,rs2_release,15063,483,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,UNKNOWN,0,OFFLINE,OEM:DM,,0,Retail,,556,63175,1,,0,0,0,0,0,3,1
fffd4bb983f1f4452e3691184cdab42f,win8defender,1.1.15200.1,4.18.1807.18075,1.275.881.0,0,7,0,,53447,1,1,1,60,67689,27,240,233,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Desktop,Windows.Desktop,3132,263727,4,1,613,,1907729,HDD,499385,0,16384,Desktop,23,1920,1080,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,10871,0,,0,0,0,0,1,15,1
fffd4d15f065d08e06babc8508af02ac,win8defender,1.1.15200.1,4.8.10240.17443,1.275.1107.0,0,7,0,,53447,1,1,1,66,7203,27,89,88,windows10,x64,10.0.0.0,10240,768,th1,10240.17443.amd64fre.th1.170602-2340,Home,1,0,,0,53,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189540,2,1,657,,953869,HDD,953251,0,4096,Laptop,15.3,1366,768,Mobile,lion,0,10.0.10240.17443,amd64,th1_st1,10240,17443,Core,CORE,Reset,14,49,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,NOT_SET,0,556,63122,1,0,0,0,0,0,0,5,0
fffd4d83b6a28a43da2c79854b38e9c3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1073.0,0,7,0,,53447,1,1,1,44,90994,27,57,218,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1,0,,0,137,Prompt,1,1,PCOther,Windows.Desktop,2668,171222,4,5,1848,,29820,SSD,28542,0,2048,Notebook,11.6,1366,768,Slate,,581,10.0.17134.81,x86,rs4_release,17134,81,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Unknown,,628,31700,1,,0,0,0,1,0,10,0
fffd4e975336eb1e67a706b1eae63f7e,win8defender,1.1.15100.1,4.12.16299.15,1.273.912.0,0,7,0,,53447,1,1,1,158,87401,,202,70,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,,1,1,Notebook,Windows.Desktop,525,328227,4,5,2134,,476940,HDD,475863,0,4096,Notebook,13.9,1366,768,Mobile,,0,10.0.16299.15,amd64,rs3_release,16299,15,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69194,1,,0,0,0,0,0,1,0
fffd4f0d6c6eb2ceb25890e527d5ef31,win8defender,1.1.15200.1,4.18.1807.18075,1.275.627.0,0,7,0,,53447,1,1,1,44,90994,27,57,218,windows10,x64,10.0.0.0,14393,768,rs1,14393.351.amd64fre.rs1_release_inmarket.161014-1755,Home,1,0,,0,94,RequireAdmin,1,1,Notebook,Windows.Desktop,2668,171356,4,5,2382,,953869,HDD,913784,0,4096,Notebook,13.9,1366,768,Mobile,,0,10.0.14393.351,amd64,rs1_release,14393,351,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,8941,1,,0,0,0,0,0,10,0
fffd503dc97fa2367b84e39e615ee808,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1660.0,0,7,0,,53447,1,1,1,66,109095,27,89,88,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,107,ExistsNotSet,1,1,Notebook,Windows.Desktop,2668,171199,4,5,3026,,953869,HDD,907806,0,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.15063.726,amd64,rs2_release,15063,726,Core,CORE,Upgrade,14,49,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,27264,1,0,0,0,0,0,0,5,1
fffd56cab833d512020004a96c2c6f84,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1198.0,0,7,0,,53447,1,1,1,93,116627,,119,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,1443,256673,4,5,2574,,953869,HDD,123442,0,4096,Portable,,,,Mobile,,,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,8,31,FullAuto,0,OFFLINE,Retail,,,Retail,,,,1,,0,0,0,,,,1
fffd573ab10c6e492b9bc2a4eadc94f1,win8defender,1.1.15100.1,4.18.1806.18062,1.273.513.0,0,7,0,,53447,1,1,1,50,29556,,68,51,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,2668,170931,2,5,1985,,476940,HDD,435344,0,4096,Notebook,15.5,1024,768,Mobile,,0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,3,20,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,0,628,21625,1,0,0,0,0,0,1,3,0
fffd577368aa5aac1cd44145a1191c8d,win8defender,1.1.15100.1,4.16.17656.18052,1.273.337.0,0,7,0,,53447,1,1,1,29,131083,27,35,171,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,SmallTablet,Windows.Desktop,2668,51107,4,5,1857,,59640,SSD,59023,1,2048,HandHeld,8.3,1920,1200,Slate,,21,10.0.17134.48,x86,rs4_release,17134,48,Core,CORE,UUPUpgrade,26,119,UNKNOWN,0,IS_GENUINE,Retail,,0,Unknown,,628,38790,0,,0,1,0,1,0,10,0
fffd5b4192b3c107d2235cdbb2b7389f,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1421.0,0,7,0,,53447,1,1,1,199,150207,,89,88,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1,0,,0,117,,1,1,Desktop,Windows.Desktop,4909,317701,2,5,4326,,152627,UNKNOWN,77261,0,2048,Desktop,23,1920,1080,Desktop,,4294967295,10.0.16299.371,x86,rs3_release,16299,371,Professional,PROFESSIONAL,Upgrade,14,49,Off,0,IS_GENUINE,Retail,,0,Retail,,142,52704,0,,0,0,0,0,0,11,0
fffd5c0dd7b4323d9b98215f0b8e335a,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1618.0,0,7,0,,62773,1,1,1,41,130775,,52,217,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,0,0,,0,107,,1,1,Notebook,Windows.Desktop,2668,35074,2,5,2057,,953869,HDD,953308,1,6144,Notebook,14,1366,768,Mobile,,0,10.0.15063.608,amd64,rs2_release,15063,608,Professional,PROFESSIONAL,Upgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,14046,0,,0,0,0,0,0,10,0
fffd5c4821344be5d845125e21e68203,win8defender,1.1.15100.1,4.12.17007.18011,1.273.1870.0,0,7,0,,53447,1,1,1,50,115291,27,68,51,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,135,Off,1,1,Desktop,Windows.Desktop,516,188345,2,5,2068,,1907729,HDD,1906524,0,4096,Desktop,24,1920,1080,Desktop,,4294967295,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,UUPUpgrade,3,20,Notify,0,IS_GENUINE,Retail,,0,Retail,,142,3358,0,,0,0,0,0,0,3,0
fffd5fdaaaeaa1c1a52b9f9235d260d9,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1458.0,0,7,0,,47238,2,1,1,85,129210,,114,225,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2668,171210,4,5,2377,,476940,HDD,432265,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,28488,1,,0,0,0,0,0,10,1
